Front,Back,Right,LeftRPM,RightRPM,Command
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,37,0.0,0.0,1,HUMAN
72,255,37,0.0,0.0,1,HUMAN
72,255,37,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,4,23,0.0,0.0,1,HUMAN
72,4,23,0.0,0.0,1,HUMAN
72,4,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
3,255,23,0.0,0.0,1,HUMAN
3,4,23,0.0,0.0,1,HUMAN
3,4,36,0.0,0.0,1,HUMAN
72,4,36,0.0,0.0,1,HUMAN
72,4,36,0.0,0.0,1,HUMAN
72,4,23,0.0,0.0,1,HUMAN
72,4,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,3,23,0.0,0.0,1,HUMAN
72,3,23,0.0,0.0,1,HUMAN
72,9,23,0.0,0.0,1,HUMAN
72,9,36,0.0,0.0,1,HUMAN
72,9,36,0.0,0.0,1,HUMAN
72,4,36,0.0,0.0,1,HUMAN
72,4,23,0.0,0.0,1,HUMAN
72,4,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,36,0.0,0.0,1,HUMAN
72,255,36,0.0,0.0,1,HUMAN
72,5,36,0.0,0.0,1,HUMAN
72,5,18,0.0,0.0,1,HUMAN
72,5,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,16,18,0.0,0.0,1,HUMAN
72,16,23,0.0,0.0,1,HUMAN
72,16,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,17,0.0,0.0,1,HUMAN
72,255,17,0.0,0.0,1,HUMAN
72,255,17,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,17,18,0.0,0.0,1,HUMAN
72,17,18,0.0,0.0,1,HUMAN
72,255,18,0.0,0.0,1,HUMAN
72,255,37,0.0,0.0,1,HUMAN
72,255,37,0.0,0.0,1,HUMAN
72,6,37,0.0,0.0,1,HUMAN
72,6,23,0.0,0.0,1,HUMAN
72,6,23,0.0,0.0,1,HUMAN
72,6,23,0.0,0.0,1,HUMAN
72,6,23,0.0,0.0,1,HUMAN
71,6,23,0.0,0.0,1,HUMAN
71,255,23,0.0,0.0,1,HUMAN
71,255,36,0.0,0.0,1,HUMAN
72,255,36,0.0,0.0,1,HUMAN
72,5,36,0.0,0.0,1,HUMAN
72,5,16,0.0,0.0,1,HUMAN
71,5,16,0.0,0.0,1,HUMAN
71,5,16,0.0,0.0,1,HUMAN
71,5,17,0.0,0.0,1,HUMAN
71,5,17,0.0,0.0,1,HUMAN
71,5,17,0.0,0.0,1,HUMAN
72,5,36,0.0,0.0,1,HUMAN
72,5,36,0.0,0.0,1,HUMAN
72,5,23,0.0,0.0,1,HUMAN
72,5,23,0.0,0.0,1,HUMAN
72,5,23,0.0,0.0,1,HUMAN
72,5,23,0.0,0.0,1,HUMAN
72,5,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,255,23,0.0,0.0,1,HUMAN
72,6,23,0.0,0.0,1,HUMAN
72,6,23,0.0,0.0,1,HUMAN
72,6,23,0.0,0.0,1,HUMAN
72,3,23,0.0,0.0,1,HUMAN
72,3,41,0.0,0.0,1,HUMAN
71,3,41,0.0,0.0,1,HUMAN
71,9,36,0.0,0.0,1,HUMAN
70,9,36,0.0,0.0,1,HUMAN
70,9,36,0.0,0.0,1,HUMAN
70,9,16,0.0,0.0,1,HUMAN
68,9,16,0.0,0.0,1,HUMAN
68,4,16,0.0,0.0,1,HUMAN
68,4,16,0.0,0.0,1,HUMAN
68,4,16,0.0,0.0,1,HUMAN
68,16,16,0.0,0.0,1,HUMAN
68,16,16,0.0,0.0,1,HUMAN
66,16,16,0.0,0.0,1,HUMAN
66,255,16,0.0,0.0,1,HUMAN
66,255,17,0.0,0.0,1,HUMAN
63,255,17,0.0,0.0,1,HUMAN
63,4,17,0.0,0.0,1,HUMAN
63,4,17,0.0,0.0,1,HUMAN
62,4,17,0.0,0.0,1,HUMAN
62,5,17,0.0,0.0,1,HUMAN
62,5,17,0.0,0.0,1,HUMAN
61,5,17,0.0,60.0,1,HUMAN
61,6,16,0.0,0.0,1,HUMAN
60,6,16,0.0,0.0,1,HUMAN
60,3,16,0.0,0.0,1,HUMAN
60,3,16,0.0,0.0,1,HUMAN
61,3,16,0.0,0.0,1,HUMAN
61,3,16,0.0,0.0,1,HUMAN
61,3,16,0.0,0.0,1,HUMAN
65,3,16,0.0,0.0,1,HUMAN
65,4,16,0.0,0.0,1,HUMAN
65,4,16,0.0,0.0,1,HUMAN
66,4,16,0.0,0.0,1,HUMAN
66,16,16,0.0,0.0,1,HUMAN
66,16,16,0.0,0.0,1,HUMAN
66,16,16,0.0,0.0,1,HUMAN
66,22,16,0.0,0.0,1,HUMAN
66,22,25,0.0,0.0,1,HUMAN
65,22,25,0.0,0.0,1,HUMAN
65,255,25,0.0,0.0,1,HUMAN
65,255,17,0.0,0.0,1,HUMAN
64,255,17,0.0,0.0,1,HUMAN
64,16,17,0.0,0.0,1,HUMAN
64,16,17,0.0,0.0,1,HUMAN
64,255,17,0.0,0.0,1,HUMAN
64,255,43,0.0,0.0,1,HUMAN
64,255,43,0.0,0.0,1,HUMAN
64,255,43,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
64,255,6,0.0,0.0,1,HUMAN
64,255,6,0.0,0.0,1,HUMAN
64,255,6,0.0,0.0,1,HUMAN
64,255,4,0.0,0.0,1,HUMAN
64,255,4,0.0,0.0,1,HUMAN
64,255,4,0.0,0.0,1,HUMAN
64,255,17,0.0,0.0,1,HUMAN
64,255,17,0.0,0.0,1,HUMAN
64,255,17,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
64,17,16,0.0,0.0,1,HUMAN
64,17,3,0.0,0.0,1,HUMAN
64,255,3,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
64,255,16,0.0,0.0,1,HUMAN
63,255,16,0.0,0.0,1,HUMAN
63,18,16,0.0,0.0,1,HUMAN
63,18,40,0.0,0.0,1,HUMAN
63,255,40,0.0,0.0,1,HUMAN
63,255,40,0.0,0.0,1,HUMAN
63,255,17,0.0,0.0,1,HUMAN
63,255,17,0.0,0.0,1,HUMAN
63,255,17,0.0,0.0,1,HUMAN
63,255,17,0.0,0.0,1,HUMAN
63,255,17,0.0,0.0,1,HUMAN
63,16,17,0.0,0.0,1,HUMAN
63,16,16,0.0,0.0,1,HUMAN
62,16,16,0.0,0.0,1,HUMAN
62,255,16,0.0,0.0,1,HUMAN
61,255,16,0.0,30.0,1,HUMAN
61,16,16,0.0,0.0,1,HUMAN
61,16,78,0.0,0.0,1,HUMAN
62,16,78,0.0,0.0,1,HUMAN
62,9,78,0.0,0.0,1,HUMAN
62,9,75,0.0,0.0,1,HUMAN
59,9,75,0.0,0.0,1,HUMAN
59,46,75,0.0,0.0,1,HUMAN
59,46,37,0.0,0.0,1,HUMAN
58,46,37,0.0,0.0,1,HUMAN
58,44,37,0.0,0.0,1,HUMAN
58,44,17,0.0,0.0,1,HUMAN
61,44,17,0.0,0.0,1,HUMAN
61,17,17,0.0,0.0,1,HUMAN
61,17,16,0.0,0.0,1,HUMAN
62,17,16,0.0,0.0,1,HUMAN
62,255,16,0.0,0.0,1,HUMAN
62,255,16,0.0,0.0,1,HUMAN
58,255,16,0.0,0.0,1,HUMAN
58,29,44,0.0,180.0,1,HUMAN
50,41,44,90.0,0.0,1,HUMAN
50,29,44,0.0,0.0,1,HUMAN
50,29,38,0.0,0.0,1,HUMAN
45,29,38,0.0,0.0,1,HUMAN
45,29,38,0.0,0.0,1,HUMAN
45,29,42,0.0,60.0,1,HUMAN
43,29,42,0.0,60.0,1,HUMAN
43,55,42,0.0,0.0,1,HUMAN
43,55,32,0.0,0.0,1,HUMAN
42,55,32,0.0,0.0,1,HUMAN
42,19,32,0.0,0.0,1,HUMAN
42,19,32,0.0,0.0,1,HUMAN
41,19,32,0.0,0.0,1,HUMAN
41,37,32,0.0,0.0,1,HUMAN
41,37,33,0.0,0.0,1,HUMAN
38,37,33,0.0,0.0,1,HUMAN
38,35,33,0.0,0.0,1,HUMAN
38,35,40,0.0,0.0,1,HUMAN
36,26,40,0.0,0.0,1,HUMAN
36,26,36,0.0,0.0,1,HUMAN
34,26,36,0.0,0.0,1,HUMAN
34,38,36,0.0,0.0,1,HUMAN
34,38,41,0.0,150.0,1,HUMAN
32,38,41,0.0,0.0,1,HUMAN
32,46,41,0.0,0.0,1,HUMAN
32,46,66,0.0,0.0,1,HUMAN
30,46,66,0.0,0.0,1,HUMAN
30,50,66,0.0,0.0,1,HUMAN
30,50,41,0.0,0.0,1,HUMAN
28,50,41,0.0,0.0,1,HUMAN
28,54,41,0.0,0.0,1,HUMAN
28,54,43,0.0,30.0,1,HUMAN
24,54,43,0.0,0.0,2,RULE
24,54,43,0.0,0.0,2,RULE
24,54,43,0.0,0.0,2,RULE
24,54,43,0.0,0.0,2,RULE
24,54,43,0.0,0.0,2,RULE
24,55,36,0.0,0.0,2,RULE
20,55,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,57,36,0.0,0.0,2,RULE
20,57,36,0.0,0.0,2,RULE
20,57,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,2,RULE
20,56,36,0.0,0.0,4,RULE
20,56,36,0.0,0.0,4,RULE
20,56,36,0.0,0.0,4,RULE
20,56,36,0.0,0.0,4,RULE
20,56,36,0.0,0.0,4,RULE
20,56,36,0.0,0.0,4,RULE
20,56,36,0.0,0.0,4,RULE
20,57,36,0.0,0.0,4,RULE
20,56,36,0.0,0.0,1,RULE
20,56,36,60.0,0.0,1,RULE
19,57,36,60.0,0.0,1,RULE
19,64,36,30.0,30.0,1,RULE
37,68,36,0.0,0.0,3,RULE
36,68,36,0.0,0.0,3,RULE
36,70,36,0.0,0.0,3,RULE
36,70,36,0.0,0.0,3,RULE
16,70,36,0.0,0.0,3,RULE
16,69,36,0.0,0.0,3,RULE
16,69,36,0.0,0.0,3,RULE
16,69,36,0.0,0.0,3,RULE
16,67,36,0.0,0.0,1,RULE
16,67,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,68,36,0.0,0.0,1,HUMAN
16,69,36,0.0,0.0,1,HUMAN
16,69,36,0.0,0.0,1,HUMAN
16,69,36,0.0,0.0,1,HUMAN
16,70,36,0.0,0.0,1,HUMAN
16,70,36,0.0,0.0,1,HUMAN
16,70,36,0.0,0.0,2,RULE
16,70,36,0.0,0.0,2,RULE
16,70,36,0.0,0.0,2,RULE
16,70,36,0.0,0.0,2,RULE
16,70,36,0.0,0.0,2,RULE
16,70,36,0.0,0.0,2,RULE
16,70,36,0.0,0.0,2,RULE
16,70,36,0.0,0.0,2,RULE
16,70,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,72,36,0.0,0.0,2,RULE
16,72,36,0.0,0.0,2,RULE
16,72,36,0.0,0.0,2,RULE
16,67,36,0.0,0.0,2,RULE
16,67,36,0.0,0.0,2,RULE
16,67,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,65,36,0.0,0.0,2,RULE
16,65,36,0.0,0.0,4,RULE
16,65,36,0.0,0.0,4,RULE
16,65,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,67,36,0.0,0.0,4,RULE
16,67,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,1,RULE
16,68,36,0.0,0.0,1,RULE
16,67,36,0.0,0.0,1,RULE
16,67,36,0.0,0.0,1,RULE
16,67,36,0.0,0.0,1,RULE
16,68,36,0.0,0.0,1,RULE
16,68,36,0.0,0.0,1,RULE
16,73,36,0.0,0.0,1,RULE
16,73,36,0.0,0.0,1,RULE
16,73,36,0.0,0.0,1,RULE
16,72,36,0.0,0.0,1,RULE
16,72,36,0.0,0.0,1,RULE
16,72,36,0.0,0.0,1,RULE
16,69,36,0.0,0.0,1,RULE
16,69,36,0.0,0.0,1,RULE
16,69,36,0.0,0.0,1,RULE
16,63,36,0.0,0.0,1,RULE
16,63,36,0.0,0.0,1,RULE
16,63,36,0.0,0.0,1,RULE
16,63,36,0.0,0.0,1,RULE
16,63,36,0.0,0.0,3,RULE
16,63,36,0.0,0.0,3,RULE
16,63,36,0.0,0.0,3,RULE
16,63,36,0.0,0.0,3,RULE
16,63,36,0.0,0.0,3,RULE
16,63,36,0.0,0.0,3,RULE
16,63,36,0.0,0.0,3,RULE
16,67,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,66,36,0.0,0.0,1,HUMAN
16,66,36,0.0,0.0,1,HUMAN
16,66,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,65,36,0.0,0.0,1,HUMAN
16,65,36,0.0,0.0,1,HUMAN
16,65,36,0.0,0.0,1,HUMAN
16,66,36,0.0,0.0,1,HUMAN
16,66,36,0.0,0.0,1,HUMAN
16,66,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,67,36,0.0,0.0,1,HUMAN
16,66,36,0.0,0.0,1,HUMAN
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,2,RULE
16,69,36,0.0,0.0,2,RULE
16,69,36,0.0,0.0,2,RULE
16,69,36,0.0,0.0,2,RULE
16,65,36,0.0,0.0,2,RULE
16,65,36,0.0,0.0,2,RULE
16,65,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,68,36,0.0,0.0,2,RULE
16,67,36,0.0,0.0,2,RULE
16,67,36,0.0,0.0,2,RULE
16,67,36,0.0,0.0,2,RULE
16,66,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,4,RULE
16,68,36,0.0,0.0,1,RULE
16,68,36,0.0,0.0,1,RULE
16,65,36,0.0,0.0,1,RULE
16,65,36,0.0,0.0,1,RULE
16,65,36,0.0,0.0,1,RULE
16,63,36,0.0,0.0,1,RULE
16,63,36,0.0,0.0,1,RULE
16,63,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,66,36,0.0,0.0,1,RULE
16,65,36,0.0,0.0,1,RULE
16,65,36,0.0,0.0,1,RULE
16,65,36,0.0,0.0,3,RULE
16,65,36,0.0,0.0,3,RULE
16,65,36,0.0,0.0,3,RULE
16,65,36,0.0,0.0,3,RULE
16,65,36,0.0,0.0,3,RULE
16,65,36,0.0,0.0,3,RULE
16,65,36,0.0,0.0,3,RULE
16,65,36,0.0,0.0,3,RULE
16,65,36,0.0,0.0,2,HUMAN
16,65,36,0.0,0.0,2,HUMAN
16,65,36,0.0,0.0,2,HUMAN
16,65,36,0.0,0.0,2,HUMAN
16,65,36,0.0,0.0,2,HUMAN
16,65,36,0.0,0.0,2,HUMAN
16,65,36,0.0,0.0,2,HUMAN
16,65,36,0.0,0.0,2,HUMAN
16,65,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,67,36,0.0,0.0,2,HUMAN
16,67,36,0.0,0.0,2,HUMAN
16,67,36,0.0,0.0,2,HUMAN
16,67,36,0.0,0.0,2,HUMAN
16,67,36,0.0,0.0,2,HUMAN
16,67,36,0.0,0.0,2,HUMAN
16,64,36,0.0,0.0,2,HUMAN
16,64,36,0.0,0.0,2,HUMAN
16,64,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,71,36,0.0,0.0,2,HUMAN
16,71,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,68,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,66,36,0.0,0.0,2,HUMAN
16,61,36,0.0,0.0,2,HUMAN
16,61,36,0.0,0.0,2,HUMAN
16,61,36,0.0,0.0,2,HUMAN
16,60,36,0.0,0.0,2,HUMAN
16,63,29,0.0,0.0,2,RULE
16,63,29,0.0,0.0,2,RULE
16,63,29,0.0,0.0,2,RULE
16,63,29,0.0,0.0,2,RULE
16,63,29,0.0,0.0,2,RULE
16,63,33,0.0,0.0,2,RULE
16,63,33,0.0,0.0,2,RULE
16,65,33,0.0,0.0,2,RULE
16,65,36,0.0,0.0,2,RULE
16,64,36,0.0,0.0,2,RULE
16,64,36,0.0,0.0,2,RULE
16,64,36,0.0,0.0,2,RULE
16,65,36,0.0,0.0,2,RULE
16,65,36,0.0,0.0,2,RULE
16,65,36,0.0,0.0,2,RULE
16,61,36,0.0,0.0,2,RULE
16,61,36,0.0,0.0,2,RULE
16,61,36,0.0,0.0,2,RULE
16,62,36,0.0,0.0,2,RULE
16,62,36,0.0,0.0,2,HUMAN
16,62,36,0.0,0.0,2,HUMAN
16,60,36,0.0,0.0,2,HUMAN
16,60,36,0.0,0.0,2,HUMAN
16,60,36,0.0,0.0,2,HUMAN
16,62,36,0.0,0.0,2,HUMAN
16,62,36,0.0,0.0,2,HUMAN
16,62,36,0.0,0.0,2,HUMAN
16,62,36,0.0,0.0,2,HUMAN
16,62,36,0.0,0.0,2,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,21,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,1,HUMAN
56,20,16,0.0,0.0,3,HUMAN
56,20,16,0.0,0.0,3,HUMAN
56,20,16,0.0,0.0,3,HUMAN
56,20,16,0.0,0.0,3,HUMAN
56,20,16,0.0,0.0,3,HUMAN
56,20,16,0.0,0.0,3,HUMAN
56,20,16,0.0,0.0,3,HUMAN
56,20,16,0.0,0.0,3,HUMAN
60,20,16,0.0,0.0,3,HUMAN
60,20,16,0.0,0.0,3,HUMAN
60,20,16,0.0,0.0,3,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,20,16,0.0,0.0,2,HUMAN
56,21,16,0.0,0.0,2,HUMAN
56,21,16,0.0,0.0,2,HUMAN
56,21,16,0.0,0.0,2,HUMAN
56,29,16,0.0,0.0,2,HUMAN
56,29,16,0.0,0.0,2,HUMAN
56,3,16,0.0,0.0,2,HUMAN
56,3,16,0.0,0.0,2,HUMAN
56,3,16,0.0,0.0,2,HUMAN
56,3,16,0.0,0.0,2,HUMAN
56,3,16,0.0,0.0,2,HUMAN
56,3,16,0.0,0.0,2,HUMAN
56,8,16,0.0,0.0,2,HUMAN
56,8,16,0.0,0.0,2,HUMAN
57,8,16,0.0,0.0,2,HUMAN
57,9,16,0.0,0.0,2,HUMAN
57,9,16,0.0,0.0,2,HUMAN
60,9,16,0.0,0.0,2,HUMAN
60,7,16,0.0,0.0,2,HUMAN
60,7,38,0.0,0.0,2,HUMAN
58,7,38,0.0,0.0,2,HUMAN
58,19,38,0.0,0.0,2,HUMAN
58,19,40,0.0,0.0,2,HUMAN
55,19,40,0.0,0.0,2,HUMAN
